cntry_cd,Date,min_temp_cls,Temperature,max_temp_cls,Event,EventNum,Customers
JP,2022-04-08,7.3,12.3,18.369999999999997,,0,295
JP,2022-04-09,7.4,15.7,21.380000000000003,,0,361
JP,2022-04-10,9.7,16.4,23.23,,0,464
JP,2022-04-11,11.57,17.3,22.21,,0,471
JP,2022-04-12,12.72,20.8,24.330000000000002,,0,449
JP,2022-04-13,12.690000000000001,15.5,22.16,,0,146
JP,2022-04-14,10.95,14.7,18.04,,0,454
JP,2022-04-15,9.22,12.8,14.76,,0,410
JP,2022-04-16,6.95,11.0,16.82,,0,407
JP,2022-04-17,5.88,11.1,18.36,,0,243
JP,2022-04-18,8.67,15.4,17.91,,0,368
JP,2022-04-19,8.120000000000001,12.6,19.69,,0,469
JP,2022-04-20,7.81,16.0,20.38,,0,223
JP,2022-04-21,10.7,14.0,20.14,,0,205
JP,2022-04-22,12.67,20.0,23.05,,0,257
JP,2022-04-23,12.23,15.8,21.73,,0,246
JP,2022-04-24,12.030000000000001,16.7,19.81,,0,244
JP,2022-04-25,12.48,19.5,24.56,,0,219
JP,2022-04-26,15.2,19.9,22.85,,0,418
JP,2022-04-27,14.35,18.5,23.080000000000002,,0,374
JP,2022-04-28,11.540000000000001,18.0,20.98,,0,191
JP,2022-04-29,9.209999999999999,12.2,17.39,GW,1,157
JP,2022-04-30,8.31,13.7,18.61,GW,1,445
JP,2022-05-01,9.36,11.9,16.490000000000002,GW,1,328
JP,2022-05-02,7.7,12.4,18.55,,0,216
JP,2022-05-03,7.9799999999999995,15.2,18.84,GW,1,417
JP,2022-05-04,8.68,15.0,21.98,GW,1,378
JP,2022-05-05,10.690000000000001,17.6,23.970000000000002,GW,1,226
JP,2022-05-06,13.419999999999998,21.5,24.4,,0,492
JP,2022-05-07,14.09,20.8,24.7,GW,1,495
JP,2022-05-08,12.969999999999999,19.2,21.330000000000002,GW,1,228
JP,2022-05-09,11.25,14.7,18.669999999999998,,0,157
JP,2022-05-10,10.7,16.7,23.09,,0,221
JP,2022-05-11,13.01,20.6,24.2,,0,100
JP,2022-05-12,15.669999999999998,17.2,22.869999999999997,,0,338
JP,2022-05-13,16.1,19.7,20.34,,0,389
JP,2022-05-14,14.24,17.4,23.27,,0,195
JP,2022-05-15,12.129999999999999,15.8,19.84,,0,225
JP,2022-05-16,12.08,17.4,19.91,,0,217
JP,2022-05-17,12.18,18.2,21.580000000000002,,0,147
JP,2022-05-18,11.42,18.8,25.009999999999998,,0,188
JP,2022-05-19,12.35,16.9,25.0,,0,336
JP,2022-05-20,14.819999999999999,19.1,23.869999999999997,,0,472
JP,2022-05-21,14.530000000000001,19.1,22.669999999999998,,0,484
JP,2022-05-22,14.23,17.6,25.31,,0,371
JP,2022-05-23,15.059999999999999,20.7,24.64,,0,288
JP,2022-05-24,14.41,23.1,25.93,,0,291
JP,2022-05-25,16.23,20.2,27.110000000000003,,0,168
JP,2022-05-26,16.8,21.4,25.380000000000003,,0,377
JP,2022-05-27,16.580000000000002,22.2,24.919999999999998,,0,448
JP,2022-05-28,15.59,24.2,25.31,生誕祭,1,346
JP,2022-05-29,15.080000000000002,21.6,27.01,,0,175
JP,2022-05-30,15.459999999999999,19.5,25.2,,0,253
JP,2022-05-31,15.169999999999998,21.9,22.68,,0,243
JP,2022-06-01,14.219999999999999,22.1,24.18,,0,185
JP,2022-06-02,14.91,23.1,25.77,生誕祭,1,284
JP,2022-06-03,15.559999999999999,22.3,25.169999999999998,,0,384
JP,2022-06-04,14.790000000000001,22.3,24.69,生誕祭,1,319
JP,2022-06-05,15.23,19.1,22.619999999999997,生誕祭,1,168
JP,2022-06-06,15.0,20.4,20.71,生誕祭,1,146
JP,2022-06-07,14.080000000000002,20.4,21.93,,0,193
JP,2022-06-08,13.6,18.8,22.23,,0,337
JP,2022-06-09,14.55,18.6,24.66,,0,303
JP,2022-06-10,16.82,23.7,25.580000000000002,,0,499
JP,2022-06-11,17.39,17.9,22.880000000000003,,0,317
JP,2022-06-12,16.22,18.0,24.61,,0,440
JP,2022-06-13,15.459999999999999,18.5,23.73,,0,138
JP,2022-06-14,15.45,21.1,20.93,,0,199
JP,2022-06-15,15.89,22.7,22.69,,0,388
JP,2022-06-16,17.89,23.3,25.03,,0,353
JP,2022-06-17,18.84,24.3,27.189999999999998,,0,321
JP,2022-06-18,19.19,22.3,27.060000000000002,,0,456
JP,2022-06-19,19.71,24.3,28.339999999999996,,0,122
JP,2022-06-20,20.29,25.1,28.03,,0,349
JP,2022-06-21,20.15,21.7,26.389999999999997,,0,109
JP,2022-06-22,20.35,22.6,27.639999999999997,,0,345
JP,2022-06-23,21.14,22.4,27.7,,0,424
JP,2022-06-24,22.259999999999998,25.5,29.7,,0,199
JP,2022-06-25,22.23,29.1,31.26,,0,389
JP,2022-06-26,22.21,31.0,31.380000000000003,,0,279
JP,2022-06-27,22.18,29.1,31.339999999999996,,0,322
JP,2022-06-28,22.46,31.3,31.189999999999998,,0,493
JP,2022-06-29,22.87,29.4,31.359999999999996,,0,349
JP,2022-06-30,22.65,25.0,32.2,,0,246
JP,2022-07-01,22.56,24.9,32.730000000000004,,0,195
JP,2022-07-02,22.93,29.7,31.7,,0,356
JP,2022-07-03,23.41,29.4,31.22,,0,424
JP,2022-07-04,23.14,25.8,29.310000000000002,,0,103
JP,2022-07-05,22.91,24.5,29.139999999999997,,0,115
JP,2022-07-06,22.96,29.2,30.97,,0,379
JP,2022-07-07,22.78,27.7,31.02,,0,435
JP,2022-07-08,22.759999999999998,25.2,30.189999999999998,,0,346
JP,2022-07-09,21.919999999999998,29.5,30.639999999999997,,0,357
JP,2022-07-10,22.88,27.5,30.74,,0,483
JP,2022-07-11,23.43,29.8,31.46,,0,259
JP,2022-07-12,23.15,24.3,29.169999999999998,,0,439
JP,2022-07-13,22.39,29.1,29.419999999999998,,0,251
JP,2022-07-14,22.94,25.1,28.18,,0,495
JP,2022-07-15,22.22,24.8,27.589999999999996,,0,277
JP,2022-07-16,21.78,26.9,26.830000000000002,,0,262
JP,2022-07-17,21.919999999999998,24.1,28.910000000000004,,0,479
JP,2022-07-18,22.18,29.1,29.79,海の日,1,132
JP,2022-07-19,23.28,27.9,28.78,,0,278
JP,2022-07-20,22.880000000000003,30.1,30.8,,0,200
JP,2022-07-21,22.86,28.0,30.660000000000004,,0,367
JP,2022-07-22,22.75,30.8,30.03,,0,422
JP,2022-07-23,22.19,24.1,29.77,,0,164
JP,2022-07-24,21.93,27.0,30.2,,0,267
JP,2022-07-25,23.45,24.6,31.27,,0,429
JP,2022-07-26,23.740000000000002,24.6,31.339999999999996,,0,142
JP,2022-07-27,24.34,32.6,31.839999999999996,,0,143
JP,2022-07-28,24.3,32.0,32.4,,0,384
JP,2022-07-29,24.19,29.6,32.86,,0,496
JP,2022-07-30,24.48,27.0,32.85,,0,111
JP,2022-07-31,24.59,25.8,33.82,,0,194
JP,2022-08-01,24.71,26.5,32.910000000000004,,0,401
JP,2022-08-02,24.56,33.7,33.04,,0,485
JP,2022-08-03,24.77,31.1,33.03,,0,352
JP,2022-08-04,23.28,28.5,30.590000000000003,,0,341
JP,2022-08-05,22.77,27.8,29.619999999999997,,0,134
JP,2022-08-06,22.75,24.6,30.0,,0,314
JP,2022-08-07,23.6,28.4,31.639999999999997,,0,436
JP,2022-08-08,24.82,28.2,32.739999999999995,,0,189
JP,2022-08-09,25.490000000000002,32.3,33.53,,0,363
JP,2022-08-10,25.330000000000002,28.7,32.79,,0,192
JP,2022-08-11,24.919999999999998,31.8,32.92,山の日,1,189
JP,2022-08-12,24.91,26.5,31.630000000000003,,0,214
JP,2022-08-13,24.27,29.3,31.410000000000004,,0,204
JP,2022-08-14,24.1,32.4,31.619999999999997,,0,490
JP,2022-08-15,24.169999999999998,32.7,32.35,,0,295
JP,2022-08-16,24.26,30.3,32.08,,0,413
JP,2022-08-17,23.05,24.2,29.28,,0,213
JP,2022-08-18,22.05,23.7,29.1,,0,174
JP,2022-08-19,21.880000000000003,26.7,31.23,,0,475
JP,2022-08-20,23.580000000000002,25.1,30.310000000000002,,0,316
JP,2022-08-21,22.73,24.5,30.72,,0,376
JP,2022-08-22,22.65,27.2,31.380000000000003,,0,348
JP,2022-08-23,24.07,25.6,31.889999999999997,,0,263
JP,2022-08-24,23.03,29.6,30.6,,0,493
JP,2022-08-25,22.04,26.3,29.55,,0,456
JP,2022-08-26,22.65,28.3,29.8,,0,291
JP,2022-08-27,22.6,26.0,30.05,,0,326
JP,2022-08-28,20.43,25.8,28.2,,0,276
JP,2022-08-29,19.2,23.8,29.22,,0,198
JP,2022-08-30,21.35,25.9,28.72,,0,135
JP,2022-08-31,22.72,23.7,30.169999999999998,,0,195
JP,2022-09-01,22.21,25.0,29.05,,0,251
JP,2022-09-02,20.81,28.0,27.72,,0,250
JP,2022-09-03,20.65,23.7,27.82,,0,289
JP,2022-09-04,21.36,27.5,30.639999999999997,,0,323
JP,2022-09-05,22.740000000000002,26.3,29.79,,0,136
JP,2022-09-06,22.52,23.8,30.339999999999996,,0,367
JP,2022-09-07,21.47,28.4,29.419999999999998,,0,468
JP,2022-09-08,20.1,21.3,27.74,,0,282
JP,2022-09-09,20.43,22.4,29.43,,0,112
JP,2022-09-10,20.45,23.0,29.669999999999998,,0,378
JP,2022-09-11,20.23,22.3,29.880000000000003,,0,316
JP,2022-09-12,21.61,30.6,30.810000000000002,,0,454
JP,2022-09-13,22.630000000000003,29.7,31.21,,0,460
JP,2022-09-14,21.740000000000002,28.5,30.160000000000004,,0,385
JP,2022-09-15,20.66,23.7,29.22,,0,372
JP,2022-09-16,20.85,23.4,29.46,,0,468
JP,2022-09-17,21.84,24.0,29.02,,0,161
JP,2022-09-18,23.18,27.6,28.339999999999996,,0,183
JP,2022-09-19,21.990000000000002,27.9,28.610000000000003,敬老の日,1,467
JP,2022-09-20,16.34,18.9,24.64,,0,316
JP,2022-09-21,15.25,22.2,23.130000000000003,,0,441
JP,2022-09-22,15.25,21.1,24.72,,0,496
JP,2022-09-23,19.259999999999998,19.6,24.27,秋分の日,1,286
JP,2022-09-24,18.880000000000003,24.1,26.43,,0,118
JP,2022-09-25,17.11,22.0,26.95,,0,276
JP,2022-09-26,18.15,24.0,27.7,,0,199
JP,2022-09-27,18.080000000000002,23.5,26.54,,0,495
JP,2022-09-28,17.93,22.8,26.189999999999998,,0,332
JP,2022-09-29,17.46,21.1,25.85,,0,175
JP,2022-09-30,16.91,23.1,27.6,,0,364
JP,2022-10-01,17.36,26.0,28.580000000000002,,0,383
JP,2022-10-02,17.06,21.7,27.830000000000002,,0,305
JP,2022-10-03,18.73,23.4,27.119999999999997,,0,322
JP,2022-10-04,18.419999999999998,24.6,27.919999999999998,,0,483
JP,2022-10-05,14.63,21.2,22.490000000000002,,0,151
JP,2022-10-06,12.969999999999999,14.6,18.95,,0,438
JP,2022-10-07,11.89,15.0,17.05,,0,466
JP,2022-10-08,12.49,17.6,20.580000000000002,,0,243
JP,2022-10-09,12.15,17.1,19.6,,0,472
JP,2022-10-10,14.440000000000001,15.7,20.85,体育の日,1,168
JP,2022-10-11,13.99,16.9,21.66,,0,198
JP,2022-10-12,13.11,19.7,20.66,,0,495
JP,2022-10-13,12.36,17.0,21.59,,0,124
JP,2022-10-14,13.25,21.7,23.81,,0,478
JP,2022-10-15,15.14,22.5,24.759999999999998,,0,152
JP,2022-10-16,15.0,19.1,24.68,,0,250
JP,2022-10-17,15.61,18.7,21.64,,0,243
JP,2022-10-18,11.3,14.8,18.830000000000002,,0,156
JP,2022-10-19,9.48,12.7,19.15,,0,138
JP,2022-10-20,8.43,13.1,20.71,,0,208
JP,2022-10-21,9.78,19.4,22.66,,0,280
JP,2022-10-22,14.37,17.3,23.31,,0,141
JP,2022-10-23,12.49,15.5,22.04,,0,285
JP,2022-10-24,9.489999999999998,13.7,17.240000000000002,,0,497
JP,2022-10-25,7.92,13.4,16.57,,0,322
JP,2022-10-26,6.65,13.6,18.61,,0,221
JP,2022-10-27,7.32,11.6,18.02,,0,232
JP,2022-10-28,9.45,14.4,20.43,,0,262
JP,2022-10-29,9.870000000000001,17.1,19.740000000000002,,0,314
JP,2022-10-30,8.790000000000001,15.6,18.82,,0,320
JP,2022-10-31,8.23,13.7,19.52,,0,334
JP,2022-11-01,11.15,16.7,17.65,,0,430
JP,2022-11-02,10.52,16.5,20.86,,0,245
JP,2022-11-03,9.870000000000001,16.8,20.53,文化の日,1,338
JP,2022-11-04,8.76,12.1,18.259999999999998,,0,175
JP,2022-11-05,7.08,12.8,16.47,,0,108
JP,2022-11-06,6.5200000000000005,11.4,17.61,,0,173
JP,2022-11-07,6.709999999999999,11.5,17.82,,0,500
JP,2022-11-08,7.279999999999999,12.6,18.72,,0,352
JP,2022-11-09,7.65,14.2,18.630000000000003,,0,329
JP,2022-11-10,8.16,13.0,20.05,,0,106
JP,2022-11-11,8.27,16.0,19.55,BIG THANKS SALE Fa,1,273
JP,2022-11-12,9.32,15.8,21.630000000000003,BIG THANKS SALE Fa,1,240
JP,2022-11-13,11.6,18.6,20.53,BIG THANKS SALE Fa,1,267
JP,2022-11-14,9.53,13.3,15.89,,0,269
JP,2022-11-15,7.0,9.9,15.379999999999999,,0,492
JP,2022-11-16,6.17,11.8,15.440000000000001,BIG THANKS SALE Fa,1,382
JP,2022-11-17,5.89,9.7,15.05,,0,221
JP,2022-11-18,5.95,9.9,16.56,感謝祭,1,293
JP,2022-11-19,7.06,11.7,16.09,感謝祭,1,104
JP,2022-11-20,8.33,11.3,16.27,感謝祭,1,128
JP,2022-11-21,10.36,12.7,18.05,感謝祭,1,264
JP,2022-11-22,7.909999999999999,11.9,17.3,感謝祭,1,438
JP,2022-11-23,8.91,12.4,14.190000000000001,BIG THANKS SALE Fa,1,235
JP,2022-11-24,8.379999999999999,14.7,17.25,BIG THANKS SALE Fa,1,464
JP,2022-11-25,6.95,13.8,16.81,,0,420
JP,2022-11-26,8.77,12.7,17.84,,0,441
JP,2022-11-27,7.12,11.2,15.819999999999999,感謝祭,1,244
JP,2022-11-28,7.3,12.9,16.65,,0,426
JP,2022-11-29,11.47,17.1,19.669999999999998,,0,316
JP,2022-11-30,6.5200000000000005,10.6,15.59,,0,400
JP,2022-12-01,3.65,5.6,8.7,,0,231
JP,2022-12-02,1.51,5.1,8.879999999999999,,0,391
JP,2022-12-03,1.23,5.4,11.01,,0,169
JP,2022-12-04,3.5700000000000003,9.0,11.889999999999999,,0,351
JP,2022-12-05,3.5700000000000003,6.8,8.959999999999999,,0,374
JP,2022-12-06,2.07,6.6,9.620000000000001,,0,463
JP,2022-12-07,1.8799999999999997,6.7,11.05,,0,281
JP,2022-12-08,1.94,6.1,11.84,,0,266
JP,2022-12-09,1.7600000000000002,6.1,11.940000000000001,,0,190
JP,2022-12-10,2.6599999999999997,8.5,13.6,,0,301
JP,2022-12-11,4.26,7.5,12.010000000000002,,0,445
JP,2022-12-12,2.38,7.5,10.370000000000001,,0,118
JP,2022-12-13,4.5,9.1,11.790000000000001,,0,138
JP,2022-12-14,0.54,4.9,9.92,,0,225
JP,2022-12-15,-0.33,2.8,7.090000000000001,,0,272
JP,2022-12-16,-0.15000000000000005,3.8,8.61,,0,240
JP,2022-12-17,0.9600000000000002,4.0,6.13,,0,341
JP,2022-12-18,-1.5100000000000002,1.8,5.029999999999999,,0,319
JP,2022-12-19,-2.69,1.0,5.12,,0,225
JP,2022-12-20,-2.45,2.3,7.609999999999999,,0,157
JP,2022-12-21,-1.01,3.4,7.88,,0,247
JP,2022-12-22,0.44000000000000006,4.8,9.17,,0,416
JP,2022-12-23,0.26,2.6,4.86,,0,482
JP,2022-12-24,-0.07000000000000003,4.0,7.18,,0,460
JP,2022-12-25,1.08,5.3,9.3,,0,100
JP,2022-12-26,0.99,5.4,9.120000000000001,,0,486
JP,2022-12-27,0.37,5.6,9.82,,0,447
JP,2022-12-28,-0.13000000000000003,4.8,10.059999999999999,,0,289
JP,2022-12-29,0.3300000000000001,5.0,8.75,年末,1,290
JP,2022-12-30,0.09000000000000004,4.2,7.840000000000001,年末,1,468
JP,2022-12-31,0.2299999999999999,3.9,8.57,年末,1,411
JP,2023-01-01,-0.5599999999999999,4.8,9.57,年始,1,216
JP,2023-01-02,-0.65,3.0,7.359999999999999,年始,1,233
JP,2023-01-03,-2.14,2.6,7.2,年始,1,157
JP,2023-01-04,-1.64,2.2,7.0200000000000005,年始,1,143
JP,2023-01-05,-1.5799999999999998,3.1,7.74,,0,272
JP,2023-01-06,-0.68,4.3,8.36,,0,259
JP,2023-01-07,-0.41999999999999993,3.8,7.99,,0,272
JP,2023-01-08,-1.19,3.6,9.23,,0,416
JP,2023-01-09,-0.53,5.2,11.07,成人の日,1,402
JP,2023-01-10,0.12999999999999984,4.7,7.75,,0,248
JP,2023-01-11,-1.6300000000000001,4.0,10.02,,0,179
JP,2023-01-12,-0.07999999999999999,5.2,12.57,,0,473
JP,2023-01-13,2.2800000000000002,7.6,13.63,,0,312
JP,2023-01-14,6.7700000000000005,10.4,12.73,,0,302
JP,2023-01-15,4.99,8.7,9.78,,0,351
JP,2023-01-16,1.42,5.8,7.5,,0,328
JP,2023-01-17,-1.09,2.7,6.62,,0,263
JP,2023-01-18,0.30000000000000016,4.1,8.209999999999999,,0,326
JP,2023-01-19,-0.8399999999999999,3.0,7.08,,0,246
JP,2023-01-20,0.4800000000000001,4.7,9.7,,0,119
JP,2023-01-21,-1.4899999999999998,2.3,6.2,,0,146
JP,2023-01-22,-2.6,1.7,6.11,,0,332
JP,2023-01-23,0.16999999999999993,2.7,6.15,,0,404
JP,2023-01-24,-4.79,0.6,6.37,,0,113
JP,2023-01-25,-5.79,-3.7,0.13000000000000003,,0,242
JP,2023-01-26,-4.9,-0.1,4.4,,0,100
JP,2023-01-27,-2.35,0.6,3.87,,0,472
JP,2023-01-28,-3.7600000000000002,-0.4,3.6399999999999997,,0,153
JP,2023-01-29,-4.25,0.3,4.79,,0,473
JP,2023-01-30,-4.38,1.1,6.590000000000001,,0,358
JP,2023-01-31,-3.3200000000000003,1.5,6.33,,0,243
JP,2023-02-01,-2.84,3.5,10.01,,0,111
JP,2023-02-02,0.8899999999999999,4.1,7.159999999999999,,0,429
JP,2023-02-03,-0.9500000000000002,2.5,6.05,,0,323
JP,2023-02-04,-1.92,3.1,8.43,,0,371
JP,2023-02-05,-2.2199999999999998,3.4,8.85,,0,457
JP,2023-02-06,-0.8099999999999999,4.6,9.51,,0,255
JP,2023-02-07,2.4600000000000004,5.9,10.27,,0,472
JP,2023-02-08,0.8299999999999997,5.2,10.01,,0,107
JP,2023-02-09,-0.43000000000000005,3.8,7.720000000000001,,0,221
JP,2023-02-10,-0.14999999999999983,2.6,5.5600000000000005,,0,447
JP,2023-02-11,1.1600000000000001,5.5,10.7,建国記念の日,1,263
JP,2023-02-12,2.55,7.9,13.219999999999999,,0,189
JP,2023-02-13,3.63,6.7,8.83,,0,235
JP,2023-02-14,-0.21999999999999992,2.9,7.029999999999999,,0,285
JP,2023-02-15,-2.33,0.6,4.34,,0,415
JP,2023-02-16,-2.9699999999999998,1.6,6.62,,0,277
JP,2023-02-17,-2.1,4.1,10.15,,0,127
JP,2023-02-18,2.52,9.1,12.35,,0,319
JP,2023-02-19,4.94,9.4,13.15,,0,456
JP,2023-02-20,1.4300000000000002,6.6,9.42,,0,140
JP,2023-02-21,-1.4599999999999997,1.8,5.68,,0,327
JP,2023-02-22,-2.2199999999999998,3.2,8.02,,0,291
JP,2023-02-23,1.8700000000000003,6.4,10.76,新天皇誕生日,1,244
JP,2023-02-24,2.13,6.0,9.23,,0,300
JP,2023-02-25,0.3,5.1,8.58,,0,311
JP,2023-02-26,-1.2800000000000002,2.7,7.58,,0,319
JP,2023-02-27,-2.01,4.3,11.379999999999999,,0,339
JP,2023-02-28,0.12000000000000002,7.9,15.7,,0,496
JP,2023-03-01,4.4399999999999995,9.1,15.73,,0,145
JP,2023-03-02,2.37,8.0,11.48,,0,134
JP,2023-03-03,0.13999999999999999,4.7,10.379999999999999,,0,352
JP,2023-03-04,1.4,6.4,12.45,,0,489
JP,2023-03-05,1.61,6.5,12.33,,0,181
JP,2023-03-06,2.18,9.6,14.459999999999999,,0,470
JP,2023-03-07,3.1799999999999997,9.3,16.64,,0,355
JP,2023-03-08,4.08,10.0,18.009999999999998,,0,296
JP,2023-03-09,5.4399999999999995,13.1,17.19,,0,402
JP,2023-03-10,8.25,14.1,18.18,,0,109
JP,2023-03-11,6.13,13.3,18.2,,0,411
JP,2023-03-12,6.890000000000001,13.1,17.7,,0,385
JP,2023-03-13,4.529999999999999,10.4,13.959999999999999,,0,341
JP,2023-03-14,2.27,8.3,13.25,,0,350
JP,2023-03-15,3.53,9.6,16.85,,0,464
JP,2023-03-16,6.7700000000000005,11.5,17.740000000000002,,0,104
JP,2023-03-17,7.1899999999999995,9.2,13.819999999999999,,0,218
JP,2023-03-18,5.24,8.3,11.52,,0,388
JP,2023-03-19,3.1100000000000003,9.9,14.95,,0,473
JP,2023-03-20,3.9200000000000004,10.7,17.630000000000003,,0,164
JP,2023-03-21,7.779999999999999,12.3,16.65,春分の日,1,245
JP,2023-03-22,9.11,16.2,21.7,,0,323
JP,2023-03-23,12.43,14.3,18.6,,0,338
JP,2023-03-24,10.74,15.2,18.55,,0,276
JP,2023-03-25,7.82,12.2,14.37,,0,366
JP,2023-03-26,7.720000000000001,10.8,12.360000000000001,,0,440
JP,2023-03-27,6.459999999999999,11.1,14.780000000000001,,0,381
JP,2023-03-28,4.970000000000001,11.9,15.870000000000001,,0,162
JP,2023-03-29,4.529999999999999,10.4,17.11,,0,316
JP,2023-03-30,5.8,11.9,18.009999999999998,,0,441
JP,2023-03-31,8.34,13.7,19.029999999999998,,0,414
JP,2023-04-01,7.4,13.2,19.669999999999998,,0,382
JP,2023-04-02,8.120000000000001,12.0,18.43,,0,276
JP,2023-04-03,6.890000000000001,12.2,18.39,,0,197
JP,2023-04-04,6.65,15.9,20.18,,0,204
JP,2023-04-05,10.67,14.1,19.35,,0,198
JP,2023-04-06,13.030000000000001,16.1,19.669999999999998,,0,484
JP,2023-04-07,11.9,14.5,17.9,,0,410
JP,2023-04-08,7.159999999999999,11.2,16.05,,0,105
JP,2023-04-09,4.62,9.5,15.86,,0,296
JP,2023-04-10,5.15,11.6,19.86,,0,450
JP,2023-04-11,9.559999999999999,17.7,22.419999999999998,,0,232
JP,2023-04-12,9.45,15.2,19.89,,0,457
JP,2023-04-13,6.69,14.6,19.57,,0,358
JP,2023-04-14,9.16,14.9,19.71,,0,122
JP,2023-04-15,10.27,12.2,16.1,,0,152
JP,2023-04-16,9.84,14.9,18.580000000000002,,0,264
JP,2023-04-17,7.57,10.6,16.16,,0,301
JP,2023-04-18,7.12,12.5,19.669999999999998,,0,182
JP,2023-04-19,11.52,16.8,20.54,,0,244
JP,2023-04-20,12.58,16.7,23.259999999999998,,0,184
JP,2023-04-21,12.72,20.3,22.87,,0,177
JP,2023-04-22,9.790000000000001,12.7,17.79,,0,465
JP,2023-04-23,7.779999999999999,11.8,18.7,,0,100
JP,2023-04-24,8.67,12.9,15.4,,0,150
JP,2023-04-25,7.4799999999999995,13.9,16.56,,0,272
JP,2023-04-26,10.2,14.8,17.080000000000002,,0,304
JP,2023-04-27,8.57,15.2,20.130000000000003,,0,359
JP,2023-04-28,9.92,17.2,22.47,,0,468
JP,2023-04-29,12.67,16.3,21.41,GW,1,387
JP,2023-04-30,12.87,16.8,20.7,GW,1,133
JP,2023-05-01,10.129999999999999,18.2,21.740000000000002,,0,447
JP,2023-05-02,8.83,17.0,21.0,,0,194
JP,2023-05-03,9.24,18.6,23.4,GW,1,171
JP,2023-05-04,13.26,17.3,24.09,GW,1,138
JP,2023-05-05,14.35,20.7,24.8,GW,1,253
JP,2023-05-06,15.62,22.6,22.61,GW,1,349
JP,2023-05-07,12.34,18.5,18.919999999999998,GW,1,261
JP,2023-05-08,10.379999999999999,15.8,17.72,,0,217
JP,2023-05-09,8.34,16.7,21.07,,0,358
JP,2023-05-10,9.17,14.6,22.94,,0,478
JP,2023-05-11,10.190000000000001,18.2,21.31,,0,405
JP,2023-05-12,9.53,18.5,21.59,,0,367
JP,2023-05-13,12.09,15.0,20.03,,0,153
JP,2023-05-14,13.16,16.6,21.39,,0,335
JP,2023-05-15,13.9,16.1,21.72,,0,488
JP,2023-05-16,12.969999999999999,21.5,25.669999999999998,,0,321
JP,2023-05-17,14.290000000000001,22.1,28.080000000000002,,0,350
JP,2023-05-18,15.62,22.7,27.630000000000003,,0,412
JP,2023-05-19,15.62,19.2,21.82,,0,500
JP,2023-05-20,15.05,16.9,23.79,,0,211
JP,2023-05-21,14.89,18.4,24.34,,0,354
JP,2023-05-22,14.45,19.2,25.1,,0,402
JP,2023-05-23,12.72,17.6,19.830000000000002,,0,306
JP,2023-05-24,10.92,18.3,22.86,,0,328
JP,2023-05-25,12.65,20.8,24.77,,0,440
JP,2023-05-26,14.940000000000001,18.9,25.080000000000002,BIG THANKS SALE Sp,1,497
JP,2023-05-27,16.46,19.9,26.360000000000003,生誕祭,1,165
JP,2023-05-28,17.68,23.6,25.71,BIG THANKS SALE Sp,1,174
JP,2023-05-29,18.080000000000002,22.3,23.330000000000002,BIG THANKS SALE Sp,1,202
JP,2023-05-30,16.72,17.9,23.029999999999998,生誕祭,1,291
JP,2023-05-31,14.61,21.2,22.96,生誕祭,1,351
JP,2023-06-01,14.219999999999999,21.8,25.380000000000003,BIG THANKS SALE Sp,1,325
JP,2023-06-02,18.259999999999998,19.5,23.16,BIG THANKS SALE Sp,1,393
JP,2023-06-03,15.13,18.1,23.8,,0,405
JP,2023-06-04,13.24,18.8,25.04,BIG THANKS SALE Sp,1,197
JP,2023-06-05,15.190000000000001,18.7,25.6,,0,437
JP,2023-06-06,15.169999999999998,18.5,23.19,,0,385
JP,2023-06-07,16.58,23.1,26.23,,0,434
JP,2023-06-08,16.919999999999998,20.7,24.91,,0,446
JP,2023-06-09,17.25,21.5,23.990000000000002,,0,407
JP,2023-06-10,17.78,20.6,24.86,,0,348
JP,2023-06-11,18.54,19.8,24.130000000000003,,0,265
JP,2023-06-12,19.18,20.9,24.89,,0,434
JP,2023-06-13,19.5,23.9,27.04,,0,129
JP,2023-06-14,20.0,23.0,25.4,,0,346
JP,2023-06-15,19.19,19.7,25.56,,0,205
JP,2023-06-16,18.18,20.8,27.910000000000004,,0,150
JP,2023-06-17,17.82,28.2,29.72,,0,180
JP,2023-06-18,18.85,24.9,27.21,,0,232
JP,2023-06-19,17.94,22.0,27.330000000000002,,0,384
JP,2023-06-20,17.7,22.3,27.6,,0,487
JP,2023-06-21,18.54,21.6,26.689999999999998,,0,237
JP,2023-06-22,17.97,21.9,24.68,,0,283
JP,2023-06-23,18.44,20.9,26.110000000000003,,0,500
JP,2023-06-24,19.52,23.2,27.71,,0,429
JP,2023-06-25,19.56,21.3,28.32,,0,372
JP,2023-06-26,20.66,27.7,28.55,,0,439
JP,2023-06-27,21.71,25.1,30.369999999999997,,0,168
JP,2023-06-28,22.630000000000003,30.1,30.310000000000002,,0,133
JP,2023-06-29,22.66,24.1,30.660000000000004,,0,361
JP,2023-06-30,22.61,29.6,28.169999999999998,,0,152
JP,2023-07-01,21.28,25.3,26.24,,0,304
JP,2023-07-02,20.72,29.2,29.610000000000003,,0,225
JP,2023-07-03,21.4,29.0,28.96,,0,334
JP,2023-07-04,20.9,22.4,29.689999999999998,,0,142
JP,2023-07-05,21.23,25.4,27.98,,0,339
JP,2023-07-06,21.09,28.7,30.78,,0,470
JP,2023-07-07,21.990000000000002,25.6,31.169999999999998,,0,210
JP,2023-07-08,23.43,28.3,29.85,,0,348
